"Time","MAN4"
07-04-2011 13:00:00,-11.784
01-01-2012 01:00:00,-11.269
01-01-2013 01:00:00,-10.551
01-01-2014 01:00:00,-9.862
01-01-2015 01:00:00,-10.643
01-01-2016 01:00:00,-11.351
01-01-2017 01:00:00,-12.459
01-01-2018 01:00:00,-12.849
01-01-2019 01:00:00,-15.338
01-01-2020 01:00:00,-16.169

