COD_POZZO;DATA_ORA;LIVELLO;PORTATA
RN0600;21/04/2018 00:00:00;-0.755;0
RN0600;22/04/2018 00:00:00;-0.684;0
RN0600;23/04/2018 00:00:00;-0.626;0
RN0600;24/04/2018 00:00:00;-0.591;0
RN0600;25/04/2018 00:00:00;-0.844;0
RN0600;26/04/2018 00:00:00;-1.179;0
RN0600;27/04/2018 00:00:00;-1.463;0
RN0600;28/04/2018 00:00:00;-1.653;0
RN0600;29/04/2018 00:00:00;-1.79;0
RN0600;30/04/2018 00:00:00;-1.898;0
RN0600;01/05/2018 00:00:00;-2.032;0
RN0600;02/05/2018 00:00:00;-2.103;0
RN0600;03/05/2018 00:00:00;-2.139;0
RN0600;04/05/2018 00:00:00;-2.182;0
RN0600;05/05/2018 00:00:00;-2.277;0
RN0600;06/05/2018 00:00:00;-2.337;0
RN0600;07/05/2018 00:00:00;-2.359;0
RN0600;08/05/2018 00:00:00;-2.063;0
RN0600;09/05/2018 00:00:00;-1.519;0
RN0600;10/05/2018 00:00:00;-1.258;0
RN0600;11/05/2018 00:00:00;-1.139;0
RN0600;12/05/2018 00:00:00;-1.229;0
RN0600;13/05/2018 00:00:00;-1.528;0
RN0600;14/05/2018 00:00:00;-1.351;0
RN0600;15/05/2018 00:00:00;-1.015;0
RN0600;16/05/2018 00:00:00;-0.774;0
RN0600;17/05/2018 00:00:00;-0.596;0
RN0600;18/05/2018 00:00:00;-0.53;0
RN0600;19/05/2018 00:00:00;-0.655;0
RN0600;20/05/2018 00:00:00;-0.939;0
RN0600;21/05/2018 00:00:00;-0.961;0
RN0600;22/05/2018 00:00:00;-0.604;0
RN0600;23/05/2018 00:00:00;-0.435;0
RN0600;24/05/2018 00:00:00;-0.305;0
RN0600;25/05/2018 00:00:00;-0.266;0
RN0600;26/05/2018 00:00:00;-0.408;0
RN0600;27/05/2018 00:00:00;-0.677;0
RN0600;28/05/2018 00:00:00;-0.823;0
RN0600;29/05/2018 00:00:00;-0.919;0
RN0600;30/05/2018 00:00:00;-1.015;0
RN0600;31/05/2018 00:00:00;-1.046;0
RN0600;01/06/2018 00:00:00;-1.056;0
RN0600;02/06/2018 00:00:00;-1.077;0
RN0600;03/06/2018 00:00:00;-1.105;0
RN0600;04/06/2018 00:00:00;-1.074;0
RN0600;05/06/2018 00:00:00;-1.036;0
RN0600;06/06/2018 00:00:00;-1.069;0
RN0600;07/06/2018 00:00:00;-1.143;0
RN0600;08/06/2018 00:00:00;-1.203;0
RN0600;09/06/2018 00:00:00;-1.235;0
RN0600;10/06/2018 00:00:00;-1.311;0
RN0600;11/06/2018 00:00:00;-1.449;0
RN0600;12/06/2018 00:00:00;-1.528;0
RN0600;13/06/2018 00:00:00;-1.563;0
RN0600;14/06/2018 00:00:00;-1.567;0
RN0600;15/06/2018 00:00:00;-1.646;0
RN0600;16/06/2018 00:00:00;-1.689;0
RN0600;17/06/2018 00:00:00;-1.733;0
RN0600;18/06/2018 00:00:00;-1.779;0
RN0600;19/06/2018 00:00:00;-1.848;0
RN0600;20/06/2018 00:00:00;-1.891;0
RN0600;21/06/2018 00:00:00;-1.901;0
RN0600;22/06/2018 00:00:00;-1.745;0
RN0600;23/06/2018 00:00:00;-1.736;0
RN0600;24/06/2018 00:00:00;-1.91;0
RN0600;25/06/2018 00:00:00;-1.921;0
RN0600;26/06/2018 00:00:00;-1.923;0
RN0600;27/06/2018 00:00:00;-1.927;0
RN0600;28/06/2018 00:00:00;-1.929;0
RN0600;29/06/2018 00:00:00;-1.946;0
RN0600;30/06/2018 00:00:00;-1.968;0
RN0600;01/07/2018 00:00:00;-2.05;0
RN0600;02/07/2018 00:00:00;-2.153;0
RN0600;03/07/2018 00:00:00;-2.248;0
RN0600;04/07/2018 00:00:00;-2.428;0
RN0600;05/07/2018 00:00:00;-2.652;0
RN0600;06/07/2018 00:00:00;-2.785;0
RN0600;07/07/2018 00:00:00;-2.938;0
RN0600;08/07/2018 00:00:00;-3.063;0
RN0600;09/07/2018 00:00:00;-3.168;0
RN0600;10/07/2018 00:00:00;-3.265;0
RN0600;11/07/2018 00:00:00;-3.317;0
RN0600;12/07/2018 00:00:00;-3.387;0
RN0600;13/07/2018 00:00:00;-3.462;0
RN0600;14/07/2018 00:00:00;-3.532;0
RN0600;15/07/2018 00:00:00;-3.591;0
RN0600;16/07/2018 00:00:00;-3.531;0
RN0600;17/07/2018 00:00:00;-3.53;0
RN0600;18/07/2018 00:00:00;-3.693;0
RN0600;19/07/2018 00:00:00;-3.728;0
RN0600;20/07/2018 00:00:00;-3.765;0
RN0600;21/07/2018 00:00:00;-3.79;0
RN0600;22/07/2018 00:00:00;-3.807;0
RN0600;23/07/2018 00:00:00;-3.828;0
RN0600;24/07/2018 00:00:00;-3.874;0
RN0600;25/07/2018 00:00:00;-3.904;0
RN0600;26/07/2018 00:00:00;-3.926;0
RN0600;27/07/2018 00:00:00;-3.972;0
RN0600;28/07/2018 00:00:00;-4.001;0
RN0600;29/07/2018 00:00:00;-4.024;0
RN0600;30/07/2018 00:00:00;-4.065;0
RN0600;31/07/2018 00:00:00;-4.106;0
RN0600;01/08/2018 00:00:00;-4.142;0
RN0600;02/08/2018 00:00:00;-4.177;0
RN0600;03/08/2018 00:00:00;-4.215;0
RN0600;04/08/2018 00:00:00;-4.251;0
RN0600;05/08/2018 00:00:00;-4.281;0
RN0600;06/08/2018 00:00:00;-4.303;0
RN0600;07/08/2018 00:00:00;-4.339;0
RN0600;08/08/2018 00:00:00;-4.366;0
RN0600;10/08/2018 00:00:00;-4.45;0
RN0600;11/08/2018 00:00:00;-4.467;0
RN0600;12/08/2018 00:00:00;-4.483;0
RN0600;13/08/2018 00:00:00;-4.489;0
RN0600;14/08/2018 00:00:00;-4.501;0
